timestep,vehicle id,position,carbon emission,service rate
259.0,truck0,-81016194#21,0.0,0.8571428571428571
259.0,truck1,-81163819#10,0.0,0.8571428571428571
259.0,truck2,-685069351#5,0.0,0.8571428571428571
260.0,truck0,-81016194#21,0.0,0.8571428571428571
260.0,truck1,-81163819#10,0.0,0.8571428571428571
260.0,truck2,-685069351#5,0.0,0.8571428571428571
261.0,truck0,-81016194#21,0.0,0.8571428571428571
261.0,truck1,-81163819#10,0.0,0.8571428571428571
261.0,truck2,-685069351#5,0.0,0.8571428571428571
262.0,truck0,-81016194#21,0.0,0.8571428571428571
262.0,truck1,-81163819#10,0.0,0.8571428571428571
262.0,truck2,-685069351#5,0.0,0.8571428571428571
263.0,truck0,-81016194#21,0.0,0.8571428571428571
263.0,truck1,-81163819#10,0.0,0.8571428571428571
263.0,truck2,-685069351#5,0.0,0.8571428571428571
264.0,truck0,-81016194#21,0.0,0.8571428571428571
264.0,truck1,-81163819#10,0.0,0.8571428571428571
264.0,truck2,-685069351#5,0.0,0.8571428571428571
265.0,truck0,-81016194#21,0.0,0.8571428571428571
265.0,truck1,-81163819#10,0.0,0.8571428571428571
265.0,truck2,-685069351#5,0.0,0.8571428571428571
266.0,truck0,-81016194#21,0.0,0.8571428571428571
266.0,truck1,-81163819#10,0.0,0.8571428571428571
266.0,truck2,-685069351#5,0.0,0.8571428571428571
267.0,truck0,-81016194#21,0.0,0.8571428571428571
267.0,truck1,-81163819#10,0.0,0.8571428571428571
267.0,truck2,-685069351#5,0.0,0.8571428571428571
268.0,truck0,-81016194#21,0.0,0.8571428571428571
268.0,truck1,-81163819#10,0.0,0.8571428571428571
268.0,truck2,-685069351#5,0.0,0.8571428571428571
269.0,truck0,-81016194#21,0.0,0.8571428571428571
269.0,truck1,-81163819#10,0.0,0.8571428571428571
269.0,truck2,-685069351#5,0.0,0.8571428571428571
270.0,truck0,-81016194#21,0.0,0.8571428571428571
270.0,truck1,-81163819#10,0.0,0.8571428571428571
270.0,truck2,-685069351#5,0.0,0.8571428571428571
271.0,truck0,-81016194#21,0.0,0.8571428571428571
271.0,truck1,-81163819#10,0.0,0.8571428571428571
271.0,truck2,-685069351#5,0.0,0.8571428571428571
272.0,truck0,-81016194#21,0.0,0.8571428571428571
272.0,truck1,-81163819#10,0.0,0.8571428571428571
272.0,truck2,-685069351#5,0.0,0.8571428571428571
273.0,truck0,-81016194#21,0.0,0.8571428571428571
273.0,truck1,-81163819#10,0.0,0.8571428571428571
273.0,truck2,-685069351#5,0.0,0.8571428571428571
274.0,truck0,-81016194#21,0.0,0.8571428571428571
274.0,truck1,-81163819#10,0.0,0.8571428571428571
274.0,truck2,-685069351#5,0.0,0.8571428571428571
275.0,truck0,-81016194#21,0.0,0.8571428571428571
275.0,truck1,-81163819#10,0.0,0.8571428571428571
275.0,truck2,-685069351#5,0.0,0.8571428571428571
276.0,truck0,-81016194#21,0.0,0.8571428571428571
276.0,truck1,-81163819#10,0.0,0.8571428571428571
276.0,truck2,-685069351#5,0.0,0.8571428571428571
277.0,truck0,-81016194#21,0.0,0.8571428571428571
277.0,truck1,-81163819#10,0.0,0.8571428571428571
277.0,truck2,-685069351#5,0.0,0.8571428571428571
278.0,truck0,-81016194#21,0.0,0.8571428571428571
278.0,truck1,-81163819#10,0.0,0.8571428571428571
278.0,truck2,-685069351#5,0.0,0.8571428571428571
279.0,truck0,-81016194#21,0.0,0.8571428571428571
279.0,truck1,-81163819#10,0.0,0.8571428571428571
279.0,truck2,-685069351#5,0.0,0.8571428571428571
280.0,truck0,-81016194#21,0.0,0.8571428571428571
280.0,truck1,-81163819#10,0.0,0.8571428571428571
280.0,truck2,-685069351#5,0.0,0.8571428571428571
281.0,truck0,-81016194#21,0.0,0.8571428571428571
281.0,truck1,-81163819#10,0.0,0.8571428571428571
281.0,truck2,-685069351#5,0.0,0.8571428571428571
282.0,truck0,-81016194#21,0.0,0.8571428571428571
282.0,truck1,-81163819#10,0.0,0.8571428571428571
282.0,truck2,-685069351#5,0.0,0.8571428571428571
283.0,truck0,-81016194#21,0.0,0.8571428571428571
283.0,truck1,-81163819#10,0.0,0.8571428571428571
283.0,truck2,-685069351#5,0.0,0.8571428571428571
284.0,truck0,-81016194#21,0.0,0.8571428571428571
284.0,truck1,-81163819#10,0.0,0.8571428571428571
284.0,truck2,-685069351#5,0.0,0.8571428571428571
285.0,truck0,-81016194#21,0.0,0.8571428571428571
285.0,truck1,-81163819#10,0.0,0.8571428571428571
285.0,truck2,-685069351#5,0.0,0.8571428571428571
286.0,truck0,-81016194#21,0.0,0.8571428571428571
286.0,truck1,-81163819#10,0.0,0.8571428571428571
286.0,truck2,-685069351#5,0.0,0.8571428571428571
287.0,truck0,-81016194#21,0.0,0.8571428571428571
287.0,truck1,-81163819#10,0.0,0.8571428571428571
287.0,truck2,-685069351#5,0.0,0.8571428571428571
288.0,truck0,-81016194#21,0.0,0.8571428571428571
288.0,truck1,-81163819#10,0.0,0.8571428571428571
288.0,truck2,-685069351#5,0.0,0.8571428571428571
289.0,truck0,-81016194#21,0.0,0.8571428571428571
289.0,truck1,-81163819#10,0.0,0.8571428571428571
289.0,truck2,-685069351#5,0.0,0.8571428571428571
290.0,truck0,-81016194#21,0.0,0.8571428571428571
290.0,truck1,-81163819#10,0.0,0.8571428571428571
290.0,truck2,-685069351#5,0.0,0.8571428571428571
291.0,truck0,-81016194#21,0.0,0.8571428571428571
291.0,truck1,-81163819#10,0.0,0.8571428571428571
291.0,truck2,-685069351#5,0.0,0.8571428571428571
292.0,truck0,-81016194#21,0.0,0.8571428571428571
292.0,truck1,-81163819#10,0.0,0.8571428571428571
292.0,truck2,-685069351#5,0.0,0.8571428571428571
293.0,truck0,-81016194#21,0.0,0.8571428571428571
293.0,truck1,-81163819#10,0.0,0.8571428571428571
293.0,truck2,-685069351#5,0.0,0.8571428571428571
294.0,truck0,-81016194#21,0.0,0.8571428571428571
294.0,truck1,-81163819#10,0.0,0.8571428571428571
294.0,truck2,-685069351#5,0.0,0.8571428571428571
295.0,truck0,-81016194#21,0.0,0.8571428571428571
295.0,truck1,-81163819#10,0.0,0.8571428571428571
295.0,truck2,-685069351#5,0.0,0.8571428571428571
296.0,truck0,-81016194#21,0.0,0.8571428571428571
296.0,truck1,-81163819#10,0.0,0.8571428571428571
296.0,truck2,-685069351#5,0.0,0.8571428571428571
297.0,truck0,-81016194#21,0.0,0.8571428571428571
297.0,truck1,-81163819#10,0.0,0.8571428571428571
297.0,truck2,-685069351#5,0.0,0.8571428571428571
298.0,truck0,-81016194#21,0.0,0.8571428571428571
298.0,truck1,-81163819#10,0.0,0.8571428571428571
298.0,truck2,-685069351#5,0.0,0.8571428571428571
299.0,truck0,-81016194#21,0.0,0.8571428571428571
299.0,truck1,-81163819#10,0.0,0.8571428571428571
299.0,truck2,-685069351#5,0.0,0.8571428571428571
300.0,truck0,-81016194#21,0.0,0.8571428571428571
300.0,truck1,-81163819#10,0.0,0.8571428571428571
300.0,truck2,-685069351#5,0.0,0.8571428571428571
301.0,truck0,-81016194#21,0.0,0.8571428571428571
301.0,truck1,-81163819#10,0.0,0.8571428571428571
301.0,truck2,-685069351#5,0.0,0.8571428571428571
302.0,truck0,-81016194#21,0.0,0.8571428571428571
302.0,truck1,-81163819#10,0.0,0.8571428571428571
302.0,truck2,-685069351#5,0.0,0.8571428571428571
303.0,truck0,-81016194#21,0.0,0.8571428571428571
303.0,truck1,-81163819#10,0.0,0.8571428571428571
303.0,truck2,-685069351#5,0.0,0.8571428571428571
304.0,truck0,-81016194#21,0.0,0.8571428571428571
304.0,truck1,-81163819#10,0.0,0.8571428571428571
304.0,truck2,-685069351#5,0.0,0.8571428571428571
305.0,truck0,-81016194#21,0.0,0.8571428571428571
305.0,truck1,-81163819#10,0.0,0.8571428571428571
305.0,truck2,-685069351#5,0.0,0.8571428571428571
306.0,truck0,-81016194#21,0.0,0.8571428571428571
306.0,truck1,-81163819#10,0.0,0.8571428571428571
306.0,truck2,-685069351#5,0.0,0.8571428571428571
307.0,truck0,-81016194#21,0.0,0.8571428571428571
307.0,truck1,-81163819#10,0.0,0.8571428571428571
307.0,truck2,-685069351#5,0.0,0.8571428571428571
308.0,truck0,-81016194#21,0.0,0.8571428571428571
308.0,truck1,-81163819#10,0.0,0.8571428571428571
308.0,truck2,-685069351#5,7380.555555555556,0.8571428571428571
309.0,truck0,-81016194#21,0.0,0.8571428571428571
309.0,truck1,-81163819#10,7380.555555555556,0.8571428571428571
309.0,truck2,-685069351#5,11061.093051767142,0.8571428571428571
310.0,truck0,-81016194#21,0.0,0.8571428571428571
310.0,truck1,-81163819#10,11326.129984646665,0.8571428571428571
310.0,truck2,-685069351#5,11977.842024051784,0.8571428571428571
311.0,truck0,-81016194#21,0.0,0.8571428571428571
311.0,truck1,-81163819#10,13702.629774055658,0.8571428571428571
311.0,truck2,-685069351#5,15070.448037499511,0.8571428571428571
312.0,truck0,-81016194#21,0.0,0.8571428571428571
312.0,truck1,-81163819#10,0.0,0.8571428571428571
312.0,truck2,-685069351#5,15414.418770576558,0.8571428571428571
313.0,truck0,-81016194#21,0.0,0.8571428571428571
313.0,truck1,-81163819#10,7229.920689863777,0.8571428571428571
313.0,truck2,-685069351#5,20822.32114886257,0.8571428571428571
314.0,truck0,-81016194#21,7380.555555555556,0.8571428571428571
314.0,truck1,-81163819#10,7395.139132904102,0.8571428571428571
314.0,truck2,-685069351#5,18912.876834251347,0.8571428571428571
315.0,truck0,-81016194#21,11282.882028989208,0.8571428571428571
315.0,truck1,-81163819#10,0.0,0.8571428571428571
315.0,truck2,-685069351#5,24001.218498960796,0.8571428571428571
316.0,truck0,-81016194#21,11310.577438728871,0.8571428571428571
316.0,truck1,-81163819#10,0.0,0.8571428571428571
316.0,truck2,-685069351#5,23968.605574298013,0.8571428571428571
317.0,truck0,-81016194#21,0.0,0.8571428571428571
317.0,truck1,-81163819#10,0.0,0.8571428571428571
317.0,truck2,:cluster_6565373147_6565373148_6,30049.937461439942,0.8571428571428571
318.0,truck0,-81016194#21,7001.019913424548,0.8571428571428571
318.0,truck1,-81163819#10,0.0,0.8571428571428571
318.0,truck2,-685069351#4,28319.89492119955,0.8571428571428571
319.0,truck0,-81016194#21,7398.107181919509,0.8571428571428571
319.0,truck1,-81163819#10,0.0,0.8571428571428571
319.0,truck2,-685069351#4,36253.181359096336,0.8571428571428571
320.0,truck0,-81016194#21,0.0,0.8571428571428571
320.0,truck1,-81163819#10,0.0,0.8571428571428571
320.0,truck2,-685069351#4,42265.42932205284,0.8571428571428571
321.0,truck0,-81016194#21,0.0,0.8571428571428571
321.0,truck1,-81163819#10,0.0,0.8571428571428571
321.0,truck2,-685069351#3,30079.478812804413,0.8571428571428571
322.0,truck0,-81016194#21,0.0,0.8571428571428571
322.0,truck1,-81163819#10,0.0,0.8571428571428571
322.0,truck2,-685069351#3,34291.29802927862,0.8571428571428571
323.0,truck0,-81016194#21,0.0,0.8571428571428571
323.0,truck1,-81163819#10,0.0,0.8571428571428571
323.0,truck2,-685069351#3,37263.13834531068,0.8571428571428571
324.0,truck0,-81016194#21,0.0,0.8571428571428571
324.0,truck1,-81163819#10,0.0,0.8571428571428571
324.0,truck2,-685069351#3,18403.624675679748,0.8571428571428571
325.0,truck0,-81016194#21,0.0,0.8571428571428571
325.0,truck1,-81163819#10,0.0,0.8571428571428571
325.0,truck2,-685069351#3,9324.0257463335,0.8571428571428571
326.0,truck0,-81016194#21,0.0,0.8571428571428571
326.0,truck1,-81163819#10,0.0,0.8571428571428571
326.0,truck2,-685069351#3,22002.467101026785,0.8571428571428571
327.0,truck0,-81016194#21,0.0,0.8571428571428571
327.0,truck1,-81163819#10,0.0,0.8571428571428571
327.0,truck2,-685069351#3,15376.69092286325,0.8571428571428571
328.0,truck0,-81016194#21,0.0,0.8571428571428571
328.0,truck1,-81163819#10,0.0,0.8571428571428571
328.0,truck2,-685069351#3,0.0,0.8571428571428571
329.0,truck0,-81016194#21,0.0,0.8571428571428571
329.0,truck1,-81163819#10,0.0,0.8571428571428571
329.0,truck2,-685069351#3,23595.601863205182,0.8571428571428571
330.0,truck0,-81016194#21,0.0,0.8571428571428571
330.0,truck1,-81163819#10,0.0,0.8571428571428571
330.0,truck2,-685069351#3,17200.986283408696,0.8571428571428571
331.0,truck0,-81016194#21,0.0,0.8571428571428571
331.0,truck1,-81163819#10,0.0,0.8571428571428571
331.0,truck2,-685069351#3,0.0,0.8571428571428571
332.0,truck0,-81016194#21,0.0,0.8571428571428571
332.0,truck1,-81163819#10,0.0,0.8571428571428571
332.0,truck2,-685069351#3,30665.262536925988,0.8571428571428571
333.0,truck0,-81016194#21,0.0,0.8571428571428571
333.0,truck1,-81163819#10,0.0,0.8571428571428571
333.0,truck2,-685069351#3,10179.90687752255,0.8571428571428571
334.0,truck0,-81016194#21,0.0,0.8571428571428571
334.0,truck1,-81163819#10,0.0,0.8571428571428571
334.0,truck2,-685069351#3,17944.07055252117,0.8571428571428571
335.0,truck0,-81016194#21,0.0,0.8571428571428571
335.0,truck1,-81163819#10,0.0,0.8571428571428571
335.0,truck2,-685069351#3,8760.939541744636,0.8571428571428571
336.0,truck0,-81016194#21,0.0,0.8571428571428571
336.0,truck1,-81163819#10,0.0,0.8571428571428571
336.0,truck2,-685069351#3,14213.436715181979,0.8571428571428571
337.0,truck0,-81016194#21,0.0,0.8571428571428571
337.0,truck1,-81163819#10,0.0,0.8571428571428571
337.0,truck2,-685069351#3,0.0,0.8571428571428571
338.0,truck0,-81016194#21,0.0,0.8571428571428571
338.0,truck1,-81163819#10,0.0,0.8571428571428571
338.0,truck2,:cluster_6565991268_6565991269_4,31890.980171378815,0.8571428571428571
339.0,truck0,-81016194#21,0.0,0.8571428571428571
339.0,truck1,-81163819#10,0.0,0.8571428571428571
339.0,truck2,-685069351#2,0.0,0.8571428571428571
340.0,truck0,-81016194#21,0.0,0.8571428571428571
340.0,truck1,-81163819#10,0.0,0.8571428571428571
340.0,truck2,-685069351#2,20566.26763947915,0.8571428571428571
341.0,truck0,-81016194#21,0.0,0.8571428571428571
341.0,truck1,-81163819#10,0.0,0.8571428571428571
341.0,truck2,-685069351#2,10277.662666183674,0.8571428571428571
342.0,truck0,-81016194#21,0.0,0.8571428571428571
342.0,truck1,-81163819#10,0.0,0.8571428571428571
342.0,truck2,-685069351#2,9233.755142711092,0.8571428571428571
343.0,truck0,-81016194#21,0.0,0.8571428571428571
343.0,truck1,-81163819#10,0.0,0.8571428571428571
343.0,truck2,-685069351#1,31608.54278332736,0.8571428571428571
344.0,truck0,-81016194#21,0.0,0.8571428571428571
344.0,truck1,-81163819#10,0.0,0.8571428571428571
344.0,truck2,-685069351#1,10075.303394822346,0.8571428571428571
345.0,truck0,-81016194#21,0.0,0.8571428571428571
345.0,truck1,-81163819#10,0.0,0.8571428571428571
345.0,truck2,-685069351#1,15855.379602599933,0.8571428571428571
346.0,truck0,-81016194#21,0.0,0.8571428571428571
346.0,truck1,-81163819#10,0.0,0.8571428571428571
346.0,truck2,-685069351#0,15860.081525882499,0.8571428571428571
347.0,truck0,-81016194#21,0.0,0.8571428571428571
347.0,truck1,-81163819#10,0.0,0.8571428571428571
347.0,truck2,-685069349,0.0,0.8571428571428571
348.0,truck0,-81016194#21,0.0,0.8571428571428571
348.0,truck1,-81163819#10,0.0,0.8571428571428571
348.0,truck2,:945859567_5,0.0,0.8571428571428571
349.0,truck0,-81016194#21,0.0,0.8571428571428571
349.0,truck1,-81163819#10,0.0,0.8571428571428571
349.0,truck2,-509710152,0.0,0.8571428571428571
350.0,truck0,-81016194#21,0.0,0.8571428571428571
350.0,truck1,-81163819#10,0.0,0.8571428571428571
350.0,truck2,:3251003300_0,0.0,0.8571428571428571
351.0,truck0,-81016194#21,0.0,0.8571428571428571
351.0,truck1,-81163819#10,0.0,0.8571428571428571
351.0,truck2,682416262#0,8349.978288807832,0.8571428571428571
352.0,truck0,-81016194#21,0.0,0.8571428571428571
352.0,truck1,-81163819#10,0.0,0.8571428571428571
352.0,truck2,682416262#1,26034.041120537113,0.8571428571428571
353.0,truck0,-81016194#21,0.0,0.8571428571428571
353.0,truck1,-81163819#10,0.0,0.8571428571428571
353.0,truck2,682416262#1,26301.506598046748,0.8571428571428571
354.0,truck0,-81016194#21,0.0,0.8571428571428571
354.0,truck1,-81163819#10,0.0,0.8571428571428571
354.0,truck2,682416262#1,35225.24123801917,0.8571428571428571
355.0,truck0,-81016194#21,0.0,0.8571428571428571
355.0,truck1,-81163819#10,0.0,0.8571428571428571
355.0,truck2,682416262#1,31571.644854679063,0.8571428571428571
356.0,truck0,-81016194#21,0.0,0.8571428571428571
356.0,truck1,-81163819#10,0.0,0.8571428571428571
356.0,truck2,682416262#1,35333.577669423925,0.8571428571428571
357.0,truck0,-81016194#21,0.0,0.8571428571428571
357.0,truck1,-81163819#10,0.0,0.8571428571428571
357.0,truck2,682416262#1,37444.387386377915,0.8571428571428571
358.0,truck0,-81016194#21,0.0,0.8571428571428571
358.0,truck1,-81163819#10,0.0,0.8571428571428571
358.0,truck2,682416262#1,39943.47793416864,0.8571428571428571
359.0,truck0,-81016194#21,0.0,0.8571428571428571
359.0,truck1,-81163819#10,0.0,0.8571428571428571
359.0,truck2,682416262#1,13706.295264914224,0.8571428571428571
360.0,truck0,-81016194#21,0.0,0.8571428571428571
360.0,truck1,-81163819#10,0.0,0.8571428571428571
360.0,truck2,682416262#1,8937.081840587465,0.8571428571428571
361.0,truck0,-81016194#21,0.0,0.5833333333333334
361.0,truck1,-81163819#10,0.0,0.5833333333333334
361.0,truck2,682416262#1,15638.142610773688,0.5833333333333334
362.0,truck0,-81016194#21,0.0,0.5833333333333334
362.0,truck1,-81163819#10,0.0,0.5833333333333334
362.0,truck2,682416262#1,23781.697652078583,0.5833333333333334
363.0,truck0,-81016194#21,0.0,0.5833333333333334
363.0,truck1,-81163819#10,0.0,0.5833333333333334
363.0,truck2,682416262#1,0.0,0.5833333333333334
364.0,truck0,-81016194#21,0.0,0.5833333333333334
364.0,truck1,-81163819#10,0.0,0.5833333333333334
364.0,truck2,682416262#1,12155.754958249814,0.5833333333333334
365.0,truck0,-81016194#21,0.0,0.5833333333333334
365.0,truck1,-81163819#10,0.0,0.5833333333333334
365.0,truck2,682416262#1,14305.264015806688,0.5833333333333334
366.0,truck0,-81016194#21,0.0,0.5833333333333334
366.0,truck1,-81163819#10,0.0,0.5833333333333334
366.0,truck2,682416262#1,24704.091204506116,0.5833333333333334
367.0,truck0,-81016194#21,0.0,0.5833333333333334
367.0,truck1,-81163819#10,0.0,0.5833333333333334
367.0,truck2,682416262#1,14896.043526118487,0.5833333333333334
368.0,truck0,-81016194#21,0.0,0.5833333333333334
368.0,truck1,-81163819#10,0.0,0.5833333333333334
368.0,truck2,682416262#1,0.0,0.5833333333333334
369.0,truck0,-81016194#21,0.0,0.5833333333333334
369.0,truck1,-81163819#10,0.0,0.5833333333333334
369.0,truck2,682416262#1,9762.923055713623,0.5833333333333334
370.0,truck0,-81016194#21,0.0,0.5833333333333334
370.0,truck1,-81163819#10,0.0,0.5833333333333334
370.0,truck2,682416262#1,29684.17882096068,0.5833333333333334
371.0,truck0,-81016194#21,0.0,0.5833333333333334
371.0,truck1,-81163819#10,0.0,0.5833333333333334
371.0,truck2,682416262#1,8757.078257323594,0.5833333333333334
372.0,truck0,-81016194#21,0.0,0.5833333333333334
372.0,truck1,-81163819#10,0.0,0.5833333333333334
372.0,truck2,682416262#1,20253.903282529693,0.5833333333333334
373.0,truck0,-81016194#21,0.0,0.5833333333333334
373.0,truck1,-81163819#10,0.0,0.5833333333333334
373.0,truck2,682416262#1,0.0,0.5833333333333334
374.0,truck0,-81016194#21,0.0,0.5833333333333334
374.0,truck1,-81163819#10,0.0,0.5833333333333334
374.0,truck2,682416262#1,24087.970695179432,0.5833333333333334
375.0,truck0,-81016194#21,0.0,0.5833333333333334
375.0,truck1,-81163819#10,0.0,0.5833333333333334
375.0,truck2,682416262#1,12540.31497660428,0.5833333333333334
376.0,truck0,-81016194#21,0.0,0.5833333333333334
376.0,truck1,-81163819#10,0.0,0.5833333333333334
376.0,truck2,682416262#1,0.0,0.5833333333333334
377.0,truck0,-81016194#21,0.0,0.5833333333333334
377.0,truck1,-81163819#10,0.0,0.5833333333333334
377.0,truck2,682416262#1,0.0,0.5833333333333334
378.0,truck0,-81016194#21,0.0,0.5833333333333334
378.0,truck1,-81163819#10,0.0,0.5833333333333334
378.0,truck2,682416262#1,0.0,0.5833333333333334
379.0,truck0,-81016194#21,0.0,0.5833333333333334
379.0,truck1,-81163819#10,0.0,0.5833333333333334
379.0,truck2,682416262#1,0.0,0.5833333333333334
380.0,truck0,-81016194#21,0.0,0.5833333333333334
380.0,truck1,-81163819#10,0.0,0.5833333333333334
380.0,truck2,682416262#1,7066.852119192493,0.5833333333333334
381.0,truck0,-81016194#21,0.0,0.5833333333333334
381.0,truck1,-81163819#10,0.0,0.5833333333333334
381.0,truck2,682416262#1,7397.1552571595885,0.5833333333333334
382.0,truck0,-81016194#21,0.0,0.5833333333333334
382.0,truck1,-81163819#10,0.0,0.5833333333333334
382.0,truck2,682416262#1,7380.937900231895,0.5833333333333334
383.0,truck0,-81016194#21,0.0,0.5833333333333334
383.0,truck1,-81163819#10,0.0,0.5833333333333334
383.0,truck2,:6409340138_0,10618.398144369681,0.5833333333333334
384.0,truck0,-81016194#21,0.0,0.5833333333333334
384.0,truck1,-81163819#10,0.0,0.5833333333333334
384.0,truck2,:6409340138_0,11775.432047213179,0.5833333333333334
385.0,truck0,-81016194#21,0.0,0.5833333333333334
385.0,truck1,-81163819#10,0.0,0.5833333333333334
385.0,truck2,:6408282228_2,15621.607787951818,0.5833333333333334
386.0,truck0,-81016194#21,0.0,0.5833333333333334
386.0,truck1,-81163819#10,0.0,0.5833333333333334
386.0,truck2,:6408282228_2,20202.350957017607,0.5833333333333334
387.0,truck0,-81016194#21,0.0,0.5833333333333334
387.0,truck1,-81163819#10,0.0,0.5833333333333334
387.0,truck2,:6408282228_2,19660.499305761074,0.5833333333333334
388.0,truck0,-81016194#21,0.0,0.5833333333333334
388.0,truck1,-81163819#10,0.0,0.5833333333333334
388.0,truck2,:6408282228_2,27043.671543901743,0.5833333333333334
389.0,truck0,-81016194#21,0.0,0.5833333333333334
389.0,truck1,-81163819#10,0.0,0.5833333333333334
389.0,truck2,:6408282229_4,27822.574836568285,0.5833333333333334
390.0,truck0,-81016194#21,0.0,0.5833333333333334
390.0,truck1,-81163819#10,0.0,0.5833333333333334
390.0,truck2,:6408282229_4,22783.085340736732,0.5833333333333334
391.0,truck0,-81016194#21,0.0,0.5833333333333334
391.0,truck1,-81163819#10,0.0,0.5833333333333334
391.0,truck2,81373582#5,35898.216634529694,0.5833333333333334
392.0,truck0,-81016194#21,0.0,0.5833333333333334
392.0,truck1,-81163819#10,0.0,0.5833333333333334
392.0,truck2,81373582#5,39672.86755571936,0.5833333333333334
393.0,truck0,-81016194#21,0.0,0.5833333333333334
393.0,truck1,-81163819#10,0.0,0.5833333333333334
393.0,truck2,81373582#5,31806.437078649113,0.5833333333333334
394.0,truck0,-81016194#21,0.0,0.5833333333333334
394.0,truck1,-81163819#10,0.0,0.5833333333333334
394.0,truck2,81373582#5,32460.33170749291,0.5833333333333334
395.0,truck0,-81016194#21,0.0,0.5833333333333334
395.0,truck1,-81163819#10,0.0,0.5833333333333334
395.0,truck2,81373582#5,48199.57703504455,0.5833333333333334
396.0,truck0,-81016194#21,0.0,0.5833333333333334
396.0,truck1,-81163819#10,0.0,0.5833333333333334
396.0,truck2,:6396441894_1,27848.226819225198,0.5833333333333334
397.0,truck0,-81016194#21,0.0,0.5833333333333334
397.0,truck1,-81163819#10,0.0,0.5833333333333334
397.0,truck2,81373582#6,18725.76303731963,0.5833333333333334
398.0,truck0,-81016194#21,0.0,0.5833333333333334
398.0,truck1,-81163819#10,0.0,0.5833333333333334
398.0,truck2,:948265631_0,12527.508658083327,0.5833333333333334
399.0,truck0,-81016194#21,0.0,0.5833333333333334
399.0,truck1,-81163819#10,0.0,0.5833333333333334
399.0,truck2,:948265631_0,8037.941769212329,0.5833333333333334
400.0,truck0,-81016194#21,0.0,0.5833333333333334
400.0,truck1,-81163819#10,0.0,0.5833333333333334
400.0,truck2,:948265631_0,24606.641930119822,0.5833333333333334
401.0,truck0,-81016194#21,0.0,0.5833333333333334
401.0,truck1,-81163819#10,0.0,0.5833333333333334
401.0,truck2,284637918#0,7834.610088996069,0.5833333333333334
402.0,truck0,-81016194#21,0.0,0.5833333333333334
402.0,truck1,-81163819#10,0.0,0.5833333333333334
402.0,truck2,284637918#0,8180.135894893706,0.5833333333333334
403.0,truck0,-81016194#21,0.0,0.5833333333333334
403.0,truck1,-81163819#10,0.0,0.5833333333333334
403.0,truck2,284637918#0,20075.1669719577,0.5833333333333334
404.0,truck0,-81016194#21,0.0,0.5833333333333334
